,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,label
0,0.41295119999999996,0.5612625,0.014975200000000001,0.006564800000000001,0.3471856,0.000182805,0.0393512,0.0006454,0.0016482900000000002,0.0,0.00229215,0.18102862574999998,0.0,0.0670572,0
1,0.37040850105,0.175750002,0.46800598635,0.01156,0.297340006,0.0009,0.00141,0.00956,0.011553097500000001,0.0008599500000000001,0.00023,0.02949,0.0010605,0.00557,0
2,0.66391501995,0.301400006,0.027342001102500003,0.002646,0.054900002,0.4128600105,0.010815,0.0296,0.0005250000000000001,0.0173,0.0005250000000000001,0.001,0.0029,0.002646,0
3,0.5337366954891067,0.3869615593238781,0.05686488361153068,0.024588458196794758,0.4628279525933796,0.0,0.034799536302194,0.017832414764726967,0.01692194980287243,0.0,0.0050735848256573055,0.05862015101379892,0.0,0.004359467403548297,0
4,0.86058252,0.113668,0.049276604999999994,0.0195663,0.86038134,0.00011319,0.0,0.0,0.005108040000000001,0.0,0.0019445,0.0001137,0.0,0.007095060000000001,0
5,0.5716145,0.36839920000000004,0.018529300000000002,0.032731,0.53877929175,0.0002602341,0.038952999999999995,2.3262750000000007e-05,0.016898200000000002,0.0,0.0068658,0.11926761000000001,0.0,0.017678599999999996,0
6,0.6860874,0.12415417875000001,0.20754741000000002,0.0026288850000000005,0.6223528,0.0001011,0.00021882,0.0014787999999999995,0.0020995000000000002,0.0,0.0008020687500000001,0.0706439,0.0,0.0004659900000000001,0
7,0.37625836500000004,0.5991230000000001,0.013386700000000001,0.006515000000000001,0.2940543,2.48e-05,0.0,0.013136025,0.0027939450000000004,0.0,0.0,0.0010874,0.0,0.019042800000000002,1
8,0.6547318,0.31781640000000005,0.0128814,0.013242810000000002,0.3513010999999999,0.00011151000000000001,0.04080993,0.010222170000000001,0.008183280000000001,0.0,0.0013027999999999998,0.024940644750000008,0.0,0.0134528,0
9,0.155359998,0.615100026,0.147019997,0.08876668152712502,0.11849250315000001,0.0,0.0404354979,0.0164535,0.08876668152712502,0.123690002,0.00017,0.027000001000000003,0.0012285,0.013303500000000001,1
10,0.4254758,0.5535433049999999,0.0155761,0.023644320000000003,0.37555174124999996,0.0,0.097955655,0.0026458950000000005,0.015366015,0.0,0.0030744,0.0912864,0.0,0.0217403,1
11,0.8596320610157965,0.07432214521136386,0.10626936055034,0.0010057610471258568,0.17242739386344372,0.6612591615480541,0.009620301096370016,0.0004720531677676775,4.627184791474099e-05,6.70840764528123e-05,0.0003691644809617109,0.021847748041099513,0.0,0.0010040384816085064,0
12,0.5380708200000001,0.48676435500000004,0.0133587,0.009957675,0.5239229940000001,3.4650000000000003e-06,0.046763099999999995,0.0025515,0.00557,0.0,0.002459835,0.11168779999999999,0.0,0.001283,0
13,0.4403174979,0.458880007,0.10806600315,0.01284,0.34853699475,0.0005,0.00133,0.0015,0.01168,0.0,0.0007035,0.0043785000000000004,0.0012285,0.0022050000000000004,0
14,0.004032,0.8944600220000001,0.09872100210000001,0.0040100000000000005,0.0021000000000000003,0.00067,0.0008820000000000001,0.01035,0.003507,0.001,0.003507,0.33930750945000004,0.048919500000000005,0.02770949895,1
15,0.6081215,0.1546251,0.21779777250000001,0.026617900000000003,0.4704965999999999,0.000248283,0.007697800000000001,0.008153,0.0165202,0.0,0.0013912500000000001,0.004643199999999999,0.0001861,0.005896200000000001,0
16,0.5195975207676116,0.00536224110991013,0.4984194973529947,0.0002504194325479657,0.5455327683428234,0.0,0.0,0.0,0.0,0.0,0.004487103199208259,3.200248339271128e-06,0.0,0.0,0
17,0.409170002,0.338829994,0.25732350220500005,0.00535,0.117129996,0.00203,0.02921625,0.0107835,0.00411,0.000189,0.00151,0.04259,0.0028980000000000004,0.00294,0
18,0.49674589999999996,0.3152205,0.06578210000000001,0.12225150000000001,0.30774876300000004,0.00028480000000000004,0.024624,0.006834450000000001,0.089721975,0.0,0.0,0.0,0.000636462225,0.0092723,1
19,0.6962575252500001,0.35428848,0.0243976,0.0066587,0.5448175000000001,8.1e-06,0.010936430662500001,0.0010712,0.0017027,0.0,0.006431999999999999,0.0638532,0.0,0.0074560500000000005,1
20,0.5899984197534816,0.3180185108876985,0.06025314949132065,0.05987554058433115,0.5606662939418549,1.5857473765907484e-05,0.03815895279663628,0.0014078916310944509,0.031035641560083375,0.0,0.0022796956325186733,0.08636777337264613,0.0,0.014323134408967797,1
21,0.42060375661500005,0.18889500525,0.171200007,0.0022050000000000004,0.331800014,0.005,0.01658999895,0.025699999,0.0016,0.0,0.0018,0.0001,0.005622750000000001,0.0164,0
22,0.382290006,0.61583550315,0.0206,0.0012285,0.20634,0.13288800315000002,0.01571,0.031010000000000006,2e-05,4e-05,0.00011025000000000001,0.06866369889750001,0.002562,0.013030000000000002,1
23,0.7650116,0.2315923,0.0010077,0.0023885,0.6588074,0.0035887950000000005,2e-06,0.02017029,0.0017235,0.0,0.00072621675,4.620000000000001e-06,0.00034089300000000004,0.010787910000000001,1
24,0.679195185929956,0.29246007470420177,0.02606782570424744,0.004935581050244925,0.12474869006689054,0.48351052538341993,0.017611703005883095,0.00031173422045618454,0.004182381431042642,0.001862636808405252,0.0012802993387227815,0.017382703212140162,0.0,0.006407418429344911,0
25,0.508580029,0.40301099685,0.054189999,0.048730001,0.445609987,0.00117,0.00877,0.00877,0.03489,0.0008599500000000001,0.0061425,0.10336199895,0.00195,0.007895002500000001,0
26,0.09896250105,0.364080012,0.157969996,0.1732710042,0.04751774889750002,0.033879999,0.041420002,0.00319,0.01157,0.0031421250000000004,0.013919999999999998,0.015141000000000002,0.00134,0.009513,0
27,0.05007969999999999,0.9467568999999999,0.0008699,0.001778595,0.050744609999999996,0.0,0.0,0.0010246,0.0015738,0.0,0.0009134999999999999,0.2138254,0.0,0.0009335088000000002,1
